drug_keggId	gene_keggId
dr:D07724	hsa:5465
dr:D02041	hsa:170572
dr:D03378	hsa:43
dr:D01785	hsa:11280
dr:D04977	hsa:462
dr:D07099	hsa:1131
dr:D09008	hsa:2913
dr:D01758	hsa:2560
dr:D00355	hsa:496
dr:D03276	hsa:1133
dr:D00297	hsa:478
dr:D01521	hsa:1128
dr:D00430	hsa:2555
dr:D02624	hsa:2559
dr:D01538	hsa:1131
dr:D05246	hsa:185
dr:D06217	hsa:1132
dr:D00711	hsa:2905
dr:D08395	hsa:1133
dr:D01118	hsa:1132
dr:D03845	hsa:761
dr:D10175	hsa:5604
dr:D05827	hsa:4160
dr:D00454	hsa:1813
dr:D04741	hsa:3784
dr:D10190	hsa:3791
dr:D08463	hsa:495
dr:D07951	hsa:1129
dr:D04028	hsa:81579
dr:D01085	hsa:80834
dr:D10073	hsa:81027
dr:D01815	hsa:1128
dr:D00231	hsa:5139
dr:D00726	hsa:285242
dr:D00837	hsa:4986
dr:D05804	hsa:3350
dr:D01315	hsa:1128
dr:D04070	hsa:2100
dr:D02632	hsa:200909
dr:D09842	hsa:146
dr:D01455	hsa:11280
dr:D09613	hsa:5732
dr:D08953	hsa:5159
dr:D04882	hsa:2564
dr:D07306	hsa:2906
dr:D02910	hsa:147
dr:D07603	hsa:135
dr:D02696	hsa:2893
dr:D03662	hsa:285242
dr:D03136	hsa:2147
dr:D01149	hsa:367
dr:D00125	hsa:7155
dr:D00549	hsa:2568
dr:D01245	hsa:2567
dr:D08107	hsa:30814
dr:D10163	hsa:4988
dr:D04864	hsa:347688
dr:D02398	hsa:347688
dr:D07624	hsa:154
dr:D01326	hsa:6335
dr:D07962	hsa:11280
dr:D08100	hsa:2906
dr:D04693	hsa:1813
dr:D06544	hsa:4157
dr:D01744	hsa:2567
dr:D02272	hsa:6331
dr:D00694	hsa:2558
dr:D02098	hsa:6334
dr:D04361	hsa:2798
dr:D03106	hsa:6257
dr:D02722	hsa:5731
dr:D00376	hsa:55879
dr:D00227	hsa:135
dr:D02250	hsa:6752
dr:D07906	hsa:1813
dr:D09574	hsa:7423
dr:D00387	hsa:2568
dr:D01613	hsa:170572
dr:D01955	hsa:1133
dr:D00696	hsa:2561
dr:D10516	hsa:1813
dr:D02213	hsa:1813
dr:D01301	hsa:367
dr:D02252	hsa:2559
dr:D08572	hsa:155
dr:D00821	hsa:6532
dr:D03264	hsa:1129
dr:D00487	hsa:43
dr:D04642	hsa:170572
dr:D10126	hsa:7184
dr:D07349	hsa:1129
dr:D04546	hsa:3643
dr:D10120	hsa:495
dr:D01328	hsa:2555
dr:D02969	hsa:6334
dr:D07784	hsa:2556
dr:D01712	hsa:5150
dr:D07326	hsa:2567
dr:D00999	hsa:1145
dr:D02064	hsa:1131
dr:D01453	hsa:5153
dr:D02973	hsa:2902
dr:D03662	hsa:200909
dr:D08514	hsa:8654
dr:D01911	hsa:7155
dr:D05258	hsa:3973
dr:D05779	hsa:1129
dr:D10019	hsa:8841
dr:D03326	hsa:2692
dr:D08029	hsa:146
dr:D05206	hsa:155
dr:D07595	hsa:6335
dr:D06309	hsa:81027
dr:D08981	hsa:7155
dr:D07474	hsa:3156
dr:D03905	hsa:1394
dr:D09377	hsa:55851
dr:D07402	hsa:3269
dr:D07579	hsa:5742
dr:D08356	hsa:2556
dr:D01915	hsa:3156
dr:D10013	hsa:10383
dr:D00552	hsa:6326
dr:D01152	hsa:6326
dr:D01408	hsa:2566
dr:D02625	hsa:1813
dr:D01112	hsa:5916
dr:D09755	hsa:203068
dr:D00349	hsa:778
dr:D02769	hsa:135
dr:D05792	hsa:154
dr:D09834	hsa:2100
dr:D01758	hsa:2568
dr:D02770	hsa:2558
dr:D09693	hsa:3360
dr:D02767	hsa:3358
dr:D01842	hsa:231
dr:D03502	hsa:153
dr:D08907	hsa:2321
dr:D02253	hsa:2558
dr:D04646	hsa:6715
dr:D01007	hsa:1129
dr:D06019	hsa:134
dr:D02878	hsa:4988
dr:D00525	hsa:1133
dr:D04529	hsa:5139
dr:D03978	hsa:4352
dr:D09929	hsa:3685
dr:D04970	hsa:1131
dr:D02070	hsa:1133
dr:D01372	hsa:2555
dr:D03677	hsa:624
dr:D10618	hsa:2185
dr:D02834	hsa:153
dr:D00602	hsa:153
dr:D03822	hsa:590
dr:D07409	hsa:2566
dr:D08129	hsa:7068
dr:D04026	hsa:148
dr:D00537	hsa:2556
dr:D00118	hsa:5743
dr:D04018	hsa:146
dr:D02537	hsa:147
dr:D09344	hsa:155
dr:D01410	hsa:5742
dr:D00399	hsa:2572
dr:D00710	hsa:7915
dr:D08392	hsa:4128
dr:D00633	hsa:1812
dr:D08964	hsa:2892
dr:D03800	hsa:4317
dr:D01390	hsa:153
dr:D00964	hsa:1588
dr:D09980	hsa:347733
dr:D07854	hsa:3356
dr:D01926	hsa:1133
dr:D06304	hsa:347733
dr:D08892	hsa:776
dr:D00313	hsa:6557
dr:D04155	hsa:2915
dr:D10147	hsa:6751
dr:D07439	hsa:27115
dr:D00738	hsa:11280
dr:D02108	hsa:6755
dr:D01292	hsa:2554
dr:D09883	hsa:1956
dr:D00043	hsa:590
dr:D02910	hsa:3767
dr:D00762	hsa:7054
dr:D04888	hsa:154
dr:D08180	hsa:155
dr:D03556	hsa:1813
dr:D08544	hsa:5159
dr:D02252	hsa:55879
dr:D06881	hsa:483
dr:D01521	hsa:1133
dr:D07701	hsa:3352
dr:D00537	hsa:2566
dr:D01268	hsa:2562
dr:D05429	hsa:5151
dr:D09033	hsa:5534
dr:D08637	hsa:1813
dr:D00329	hsa:2563
dr:D08418	hsa:1128
dr:D10184	hsa:200909
dr:D09990	hsa:5729
dr:D08127	hsa:6336
dr:D07305	hsa:150
dr:D00655	hsa:771
dr:D02451	hsa:1588
dr:D01230	hsa:2563
dr:D00631	hsa:3768
dr:D07537	hsa:153
dr:D08224	hsa:7155
dr:D04864	hsa:10381
dr:D09327	hsa:7150
dr:D01105	hsa:1813
dr:D00437	hsa:779
dr:D00151	hsa:5743
dr:D02398	hsa:203068
dr:D01830	hsa:146
dr:D00730	hsa:3750
dr:D00631	hsa:3767
dr:D02192	hsa:83756
dr:D10194	hsa:2565
dr:D09215	hsa:11280
dr:D00371	hsa:5140
dr:D08344	hsa:6795
dr:D01564	hsa:2556
dr:D08427	hsa:5742
dr:D06061	hsa:1133
dr:D08680	hsa:347733
dr:D10194	hsa:55879
dr:D07089	hsa:5137
dr:D09032	hsa:84617
dr:D04721	hsa:2561
dr:D09032	hsa:10383
dr:D02749	hsa:3561
dr:D00549	hsa:2561
dr:D10427	hsa:7150
dr:D00366	hsa:552
dr:D04126	hsa:186
dr:D00464	hsa:2563
dr:D10515	hsa:2224
dr:D08365	hsa:146
dr:D01107	hsa:6530
dr:D01572	hsa:43
dr:D07473	hsa:6530
dr:D02398	hsa:81027
dr:D08101	hsa:2905
dr:D00284	hsa:4161
dr:D01165	hsa:1133
dr:D00358	hsa:6335
dr:D00506	hsa:2555
dr:D08270	hsa:775
dr:D08207	hsa:150
dr:D02374	hsa:154
dr:D08377	hsa:6328
dr:D02617	hsa:2558
dr:D03245	hsa:1441
dr:D05230	hsa:6752
dr:D01987	hsa:1133
dr:D01740	hsa:2558
dr:D06650	hsa:7184
dr:D01445	hsa:148
dr:D08121	hsa:2906
dr:D02017	hsa:5142
dr:D08421	hsa:11280
dr:D10176	hsa:5605
dr:D00555	hsa:2567
dr:D00430	hsa:2559
dr:D00506	hsa:2566
dr:D02283	hsa:2554
dr:D00361	hsa:7068
dr:D01145	hsa:778
dr:D01844	hsa:462
dr:D00043	hsa:43
dr:D01769	hsa:10383
dr:D01354	hsa:2565
dr:D00930	hsa:7421
dr:D04190	hsa:154
dr:D05471	hsa:3360
dr:D00997	hsa:150
dr:D08507	hsa:2556
dr:D00197	hsa:6570
dr:D00442	hsa:6753
dr:D01469	hsa:148
dr:D00627	hsa:185
dr:D01253	hsa:2560
dr:D04048	hsa:6331
dr:D04791	hsa:7153
dr:D08569	hsa:147
dr:D07520	hsa:476
dr:D09996	hsa:673
dr:D08481	hsa:2563
dr:D07775	hsa:147
dr:D09692	hsa:10038
dr:D01287	hsa:6329
dr:D06414	hsa:1969
dr:D06104	hsa:5151
dr:D06623	hsa:3362
dr:D08127	hsa:6331
dr:D07879	hsa:5141
dr:D07875	hsa:6532
dr:D10424	hsa:3355
dr:D05380	hsa:3791
dr:D01500	hsa:1129
dr:D01444	hsa:146
dr:D01613	hsa:200909
dr:D02441	hsa:762
dr:D03120	hsa:135
dr:D08106	hsa:148
dr:D05350	hsa:1956
dr:D01304	hsa:6530
dr:D01022	hsa:146
dr:D07819	hsa:5743
dr:D04031	hsa:7150
dr:D07447	hsa:6337
dr:D07546	hsa:50940
dr:D09385	hsa:340665
dr:D06007	hsa:4988
dr:D01238	hsa:5142
dr:D08511	hsa:3357
dr:D08140	hsa:6530
dr:D08656	hsa:5054
dr:D05333	hsa:203068
dr:D08490	hsa:6329
dr:D04889	hsa:147
dr:D08870	hsa:3066
dr:D02202	hsa:55584
dr:D05730	hsa:154
dr:D00432	hsa:153
dr:D03737	hsa:2561
dr:D05348	hsa:3359
dr:D07425	hsa:5138
dr:D10019	hsa:3065
dr:D08907	hsa:2261
dr:D04218	hsa:2908
dr:D00127	hsa:5742
dr:D05429	hsa:5136
dr:D09752	hsa:1133
dr:D01268	hsa:2560
dr:D09929	hsa:3690
dr:D02754	hsa:5916
dr:D07867	hsa:170572
dr:D08098	hsa:2906
dr:D07312	hsa:1813
dr:D03060	hsa:170572
dr:D09791	hsa:9568
dr:D02246	hsa:1133
dr:D00110	hsa:3757
dr:D00694	hsa:2561
dr:D10416	hsa:834
dr:D01771	hsa:5142
dr:D00131	hsa:224
dr:D01005	hsa:1131
dr:D08441	hsa:1129
dr:D01328	hsa:2554
dr:D05690	hsa:1813
dr:D05785	hsa:5580
dr:D10452	hsa:84617
dr:D02969	hsa:11280
dr:D00138	hsa:1131
dr:D06397	hsa:6716
dr:D10481	hsa:2324
dr:D02096	hsa:6326
dr:D08040	hsa:59340
dr:D00532	hsa:2566
dr:D01071	hsa:55879
dr:D00267	hsa:2565
dr:D01207	hsa:495
dr:D07874	hsa:148
dr:D00492	hsa:1146
dr:D04721	hsa:2556
dr:D00740	hsa:6326
dr:D10194	hsa:2560
dr:D00528	hsa:5139
dr:D05095	hsa:3614
dr:D08138	hsa:1144
dr:D01600	hsa:1129
dr:D00283	hsa:3356
dr:D01328	hsa:2557
dr:D01359	hsa:1131
dr:D05028	hsa:2564
dr:D01230	hsa:2568
dr:D00957	hsa:367
dr:D07303	hsa:1128
dr:D07448	hsa:6530
dr:D09918	hsa:2906
dr:D05480	hsa:5533
dr:D00653	hsa:771
dr:D00537	hsa:768
dr:D02364	hsa:55584
dr:D08207	hsa:3355
dr:D01740	hsa:2565
dr:D01386	hsa:148
dr:D01653	hsa:1644
dr:D03648	hsa:146
dr:D07931	hsa:154
dr:D00216	hsa:279
dr:D04636	hsa:5916
dr:D01907	hsa:6240
dr:D08358	hsa:151
dr:D08026	hsa:4889
dr:D03744	hsa:2906
dr:D04095	hsa:6323
dr:D07451	hsa:146
dr:D03880	hsa:153
dr:D05145	hsa:2903
dr:D01546	hsa:6530
dr:D00531	hsa:2566
dr:D00718	hsa:5140
dr:D05606	hsa:153
dr:D10322	hsa:10013
dr:D02109	hsa:147
dr:D00537	hsa:6334
dr:D00470	hsa:2560
dr:D00681	hsa:3352
dr:D00365	hsa:2555
dr:D08098	hsa:2904
dr:D00599	hsa:154
dr:D02617	hsa:2556
dr:D04018	hsa:153
dr:D09724	hsa:2064
dr:D07905	hsa:3351
dr:D05276	hsa:1133
dr:D00371	hsa:5143
dr:D09868	hsa:1019
dr:D01292	hsa:55879
dr:D02248	hsa:152
dr:D10332	hsa:3579
dr:D06307	hsa:10381
dr:D00610	hsa:146
dr:D01125	hsa:7421
dr:D01967	hsa:6334
dr:D07326	hsa:2568
dr:D07603	hsa:5143
dr:D07147	hsa:482
dr:D03593	hsa:4159
dr:D06132	hsa:27115
dr:D00800	hsa:1813
dr:D01163	hsa:3350
dr:D00503	hsa:1813
dr:D08573	hsa:367
dr:D01354	hsa:2568
dr:D02417	hsa:1131
dr:D02800	hsa:965
dr:D08507	hsa:2554
dr:D00995	hsa:43
dr:D08525	hsa:154
dr:D05685	hsa:285242
dr:D09699	hsa:3350
dr:D01771	hsa:5153
dr:D00098	hsa:8989
dr:D03155	hsa:2561
dr:D05333	hsa:7280
dr:D08883	hsa:3815
dr:D08091	hsa:3269
dr:D08024	hsa:7155
dr:D07089	hsa:5142
dr:D07409	hsa:2554
dr:D05145	hsa:2905
dr:D06253	hsa:200909
dr:D10321	hsa:9759
dr:D08098	hsa:2902
dr:D08376	hsa:1129
dr:D01253	hsa:2568
dr:D02616	hsa:2566
dr:D02441	hsa:759
dr:D00764	hsa:1146
dr:D07460	hsa:1812
dr:D01758	hsa:2563
dr:D05333	hsa:347688
dr:D10336	hsa:2864
dr:D01919	hsa:84617
dr:D02906	hsa:11280
dr:D03887	hsa:146
dr:D06247	hsa:2798
dr:D01005	hsa:1129
dr:D05744	hsa:5144
dr:D08507	hsa:2566
dr:D01657	hsa:2557
dr:D10384	hsa:7155
dr:D00653	hsa:760
dr:D01562	hsa:776
dr:D00713	hsa:2562
dr:D04006	hsa:136
dr:D10567	hsa:2864
dr:D01769	hsa:203068
dr:D07121	hsa:6715
dr:D04257	hsa:2556
dr:D08215	hsa:6336
dr:D07871	hsa:23632
dr:D09921	hsa:116085
dr:D01408	hsa:2564
dr:D00787	hsa:1131
dr:D01712	hsa:5144
dr:D08174	hsa:2903
dr:D02364	hsa:1138
dr:D04870	hsa:3480
dr:D07595	hsa:6328
dr:D08636	hsa:1813
dr:D04888	hsa:146
dr:D03068	hsa:10673
dr:D00651	hsa:6559
dr:D03887	hsa:150
dr:D08368	hsa:148
dr:D02616	hsa:2565
dr:D01976	hsa:1131
dr:D04823	hsa:2798
dr:D05116	hsa:367
dr:D00631	hsa:476
dr:D08146	hsa:185
dr:D08217	hsa:8911
dr:D05429	hsa:8622
dr:D00636	hsa:5243
dr:D01175	hsa:1129
dr:D07349	hsa:1133
dr:D10137	hsa:673
dr:D10322	hsa:3066
dr:D03409	hsa:4128
dr:D09794	hsa:146
dr:D09600	hsa:799
dr:D10545	hsa:154
dr:D06320	hsa:3065
dr:D03504	hsa:846
dr:D03776	hsa:1636
dr:D05667	hsa:4988
dr:D07823	hsa:1129
dr:D00697	hsa:2567
dr:D00816	hsa:6530
dr:D00778	hsa:1133
dr:D00403	hsa:152
dr:D00701	hsa:2557
dr:D02182	hsa:6334
dr:D10552	hsa:5293
dr:D01914	hsa:9900
dr:D06560	hsa:7280
dr:D05491	hsa:6532
dr:D01742	hsa:1813
dr:D00537	hsa:771
dr:D01986	hsa:2099
dr:D00073	hsa:7299
dr:D00490	hsa:367
dr:D00820	hsa:6532
dr:D02770	hsa:2556
dr:D05827	hsa:4158
dr:D03155	hsa:2563
dr:D00682	hsa:5737
dr:D08464	hsa:4311
dr:D07886	hsa:775
dr:D04074	hsa:1241
dr:D01771	hsa:5151
dr:D10556	hsa:185
dr:D01785	hsa:6328
dr:D03010	hsa:240
dr:D04545	hsa:3643
dr:D01362	hsa:154
dr:D01445	hsa:147
dr:D03060	hsa:3359
dr:D06132	hsa:5140
dr:D02950	hsa:3269
dr:D04721	hsa:2565
dr:D01919	hsa:10382
dr:D09886	hsa:1814
dr:D02389	hsa:155
dr:D06672	hsa:552
dr:D00713	hsa:2564
dr:D10443	hsa:6532
dr:D02342	hsa:153
dr:D07564	hsa:7498
dr:D03912	hsa:2100
dr:D08106	hsa:154
dr:D00457	hsa:2568
dr:D02359	hsa:154
dr:D00655	hsa:23632
dr:D10184	hsa:3363
dr:D03269	hsa:5732
dr:D00809	hsa:6530
dr:D07984	hsa:6532
dr:D06886	hsa:3676
dr:D10652	hsa:1019
dr:D08459	hsa:6328
dr:D01967	hsa:6323
dr:D00011	hsa:2743
dr:D07195	hsa:3269
dr:D00759	hsa:1134
dr:D08174	hsa:2906
dr:D02211	hsa:3350
dr:D02175	hsa:4988
dr:D08490	hsa:6331
dr:D06637	hsa:9759
dr:D00760	hsa:1145
dr:D01104	hsa:775
dr:D03516	hsa:5141
dr:D01372	hsa:2567
dr:D01385	hsa:5140
dr:D09998	hsa:2057
dr:D08690	hsa:2561
dr:D08625	hsa:4128
dr:D09883	hsa:2064
dr:D00303	hsa:6329
dr:D04034	hsa:3356
dr:D02771	hsa:2555
dr:D00945	hsa:5468
dr:D03966	hsa:2912
dr:D01573	hsa:154
dr:D06000	hsa:1128
dr:D01634	hsa:6557
dr:D03155	hsa:2565
dr:D06020	hsa:846
dr:D10617	hsa:2908
dr:D05395	hsa:147
dr:D07451	hsa:147
dr:D01520	hsa:1813
dr:D04303	hsa:1144
dr:D00551	hsa:6334
dr:D09918	hsa:3269
dr:D01174	hsa:3269
dr:D08116	hsa:6336
dr:D04488	hsa:1813
dr:D03647	hsa:5562
dr:D03155	hsa:2562
dr:D08138	hsa:57053
dr:D07119	hsa:2224
dr:D00109	hsa:5742
dr:D02248	hsa:150
dr:D06307	hsa:7280
dr:D02616	hsa:2568
dr:D08840	hsa:2558
dr:D07218	hsa:9177
dr:D00680	hsa:3355
dr:D00693	hsa:2563
dr:D08221	hsa:391013
dr:D08342	hsa:1813
dr:D00820	hsa:3356
dr:D04057	hsa:1128
dr:D03490	hsa:154
dr:D02246	hsa:1129
dr:D08620	hsa:2100
dr:D00633	hsa:1815
dr:D01477	hsa:1813
dr:D01472	hsa:7421
dr:D00812	hsa:6530
dr:D02733	hsa:1813
dr:D02770	hsa:2554
dr:D01630	hsa:5137
dr:D03492	hsa:6328
dr:D02372	hsa:1813
dr:D06612	hsa:2984
dr:D04257	hsa:2559
dr:D09377	hsa:5663
dr:D02100	hsa:3358
dr:D04315	hsa:5241
dr:D04131	hsa:2893
dr:D05732	hsa:5732
dr:D07181	hsa:153
dr:D08284	hsa:148
dr:D09919	hsa:2261
dr:D03682	hsa:3560
dr:D05006	hsa:152
dr:D01830	hsa:147
dr:D03230	hsa:3643
dr:D06396	hsa:170572
dr:D07798	hsa:2908
dr:D03729	hsa:153
dr:D00376	hsa:2560
dr:D00697	hsa:2564
dr:D00815	hsa:6530
dr:D08039	hsa:154
dr:D00532	hsa:2561
dr:D00607	hsa:150
dr:D09847	hsa:480
dr:D10073	hsa:10383
dr:D09887	hsa:1813
dr:D00458	hsa:3356
dr:D00218	hsa:767
dr:D09366	hsa:3350
dr:D00293	hsa:55879
dr:D04864	hsa:10382
dr:D10636	hsa:6608
dr:D06637	hsa:8841
dr:D08111	hsa:776
dr:D02253	hsa:2567
dr:D10138	hsa:3791
dr:D01564	hsa:2562
dr:D01136	hsa:5340
dr:D04034	hsa:1133
dr:D03749	hsa:1588
dr:D01277	hsa:152
dr:D05259	hsa:495
dr:D00464	hsa:2560
dr:D06402	hsa:5156
dr:D02771	hsa:2559
dr:D09819	hsa:3357
dr:D01354	hsa:2566
dr:D01604	hsa:775
dr:D02252	hsa:2566
dr:D02235	hsa:552
dr:D10322	hsa:3065
dr:D03734	hsa:8435
dr:D02034	hsa:147
dr:D00695	hsa:2567
dr:D08443	hsa:155
dr:D10811	hsa:4988
dr:D00774	hsa:1133
dr:D00184	hsa:5533
dr:D02598	hsa:7124
dr:D10029	hsa:10383
dr:D08490	hsa:6328
dr:D07853	hsa:3269
dr:D07961	hsa:5136
dr:D01886	hsa:2908
dr:D08655	hsa:1146
dr:D07582	hsa:5743
dr:D10137	hsa:3815
dr:D07577	hsa:2977
dr:D07058	hsa:2904
dr:D08206	hsa:146
dr:D06283	hsa:5320
dr:D01286	hsa:2563
dr:D00549	hsa:2567
dr:D00617	hsa:779
dr:D08181	hsa:6328
dr:D09860	hsa:462
dr:D03059	hsa:347688
dr:D04672	hsa:2100
dr:D01765	hsa:5742
dr:D08449	hsa:155
dr:D01740	hsa:2560
dr:D05090	hsa:3563
dr:D00636	hsa:6331
dr:D05734	hsa:2693
dr:D06320	hsa:8841
dr:D02770	hsa:2568
dr:D02778	hsa:3674
dr:D04552	hsa:3454
dr:D04116	hsa:1133
dr:D07905	hsa:150
dr:D09956	hsa:2322
dr:D01145	hsa:779
dr:D07131	hsa:1728
dr:D01372	hsa:2564
dr:D04660	hsa:3674
dr:D00944	hsa:5562
dr:D01245	hsa:2558
dr:D07843	hsa:2030
dr:D00426	hsa:1813
dr:D01769	hsa:347733
dr:D00500	hsa:2560
dr:D08216	hsa:146
dr:D03076	hsa:1129
dr:D00740	hsa:6323
dr:D10495	hsa:3356
dr:D00636	hsa:3752
dr:D02108	hsa:6753
dr:D07089	hsa:50940
dr:D07804	hsa:1133
dr:D08422	hsa:6334
dr:D00668	hsa:3269
dr:D09980	hsa:84617
dr:D01599	hsa:6833
dr:D02910	hsa:6328
dr:D01973	hsa:3352
dr:D02147	hsa:154
dr:D10495	hsa:1812
dr:D01919	hsa:81027
dr:D01279	hsa:2565
dr:D08653	hsa:1128
dr:D09876	hsa:1814
dr:D02441	hsa:760
dr:D01743	hsa:2908
dr:D00498	hsa:4988
dr:D00808	hsa:5026
dr:D07678	hsa:6331
dr:D00782	hsa:1132
dr:D04300	hsa:55879
dr:D04479	hsa:1131
dr:D05674	hsa:367
dr:D00227	hsa:5153
dr:D04300	hsa:2565
dr:D03208	hsa:5972
dr:D07977	hsa:1813
dr:D00365	hsa:2559
dr:D07536	hsa:367
dr:D09601	hsa:10203
dr:D07121	hsa:79644
dr:D02836	hsa:3356
dr:D07801	hsa:2908
dr:D01744	hsa:2562
dr:D01532	hsa:1131
dr:D10013	hsa:347733
dr:D00723	hsa:1131
dr:D03218	hsa:2321
dr:D10459	hsa:6524
dr:D03820	hsa:6716
dr:D00059	hsa:1814
dr:D08249	hsa:4988
dr:D02417	hsa:1128
dr:D07185	hsa:779
dr:D01627	hsa:3269
dr:D01293	hsa:2564
dr:D08221	hsa:84647
dr:D07784	hsa:2554
dr:D08566	hsa:1636
dr:D02202	hsa:1135
dr:D02204	hsa:8973
dr:D08907	hsa:3791
dr:D06320	hsa:10013
dr:D08122	hsa:4988
dr:D00184	hsa:5532
dr:D08881	hsa:2324
dr:D08667	hsa:8912
dr:D05183	hsa:1991
dr:D00813	hsa:5743
dr:D08192	hsa:146
dr:D04636	hsa:5914
dr:D04405	hsa:2798
dr:D08484	hsa:2224
dr:D08596	hsa:2902
dr:D00794	hsa:1813
dr:D04537	hsa:5834
dr:D02616	hsa:2561
dr:D02272	hsa:6323
dr:D10565	hsa:7421
dr:D01742	hsa:1812
dr:D02156	hsa:2908
dr:D01277	hsa:151
dr:D02993	hsa:2099
dr:D01453	hsa:8654
dr:D10019	hsa:55869
dr:D10497	hsa:6753
dr:D08907	hsa:2260
dr:D03106	hsa:6258
dr:D01347	hsa:147
dr:D02242	hsa:6531
dr:D01369	hsa:776
dr:D08047	hsa:4988
dr:D08679	hsa:347733
dr:D00403	hsa:148
dr:D00538	hsa:11280
dr:D01593	hsa:2563
dr:D00696	hsa:55879
dr:D02907	hsa:6328
dr:D01316	hsa:2567
dr:D00701	hsa:2564
dr:D01293	hsa:2554
dr:D02064	hsa:1132
dr:D10596	hsa:2618
dr:D07472	hsa:200895
dr:D01164	hsa:1813
dr:D08431	hsa:5241
dr:D04626	hsa:154
dr:D01316	hsa:2554
dr:D00537	hsa:2891
dr:D10185	hsa:200909
dr:D00629	hsa:776
dr:D07425	hsa:5144
dr:D07088	hsa:5144
dr:D10019	hsa:3066
dr:D02227	hsa:4988
dr:D08503	hsa:2322
dr:D00511	hsa:147
dr:D03711	hsa:1128
dr:D01201	hsa:1129
dr:D06217	hsa:1129
dr:D02995	hsa:1813
dr:D00626	hsa:185
dr:D01245	hsa:2559
dr:D03742	hsa:2902
dr:D02907	hsa:6336
dr:D08649	hsa:2798
dr:D02041	hsa:3359
dr:D00298	hsa:482
dr:D01118	hsa:1129
dr:D08481	hsa:2567
dr:D01375	hsa:367
dr:D07441	hsa:2905
dr:D08862	hsa:80834
dr:D01582	hsa:5743
dr:D00713	hsa:2557
dr:D05395	hsa:146
dr:D00405	hsa:151
dr:D05879	hsa:155
dr:D00120	hsa:5742
dr:D07603	hsa:5138
dr:D01358	hsa:146
dr:D05768	hsa:1813
dr:D08982	hsa:154
dr:D02716	hsa:93589
dr:D06010	hsa:185
dr:D04970	hsa:1132
dr:D06664	hsa:241
dr:D08552	hsa:2324
dr:D05029	hsa:2322
dr:D00457	hsa:2567
dr:D01504	hsa:153
dr:D01264	hsa:7155
dr:D06637	hsa:10013
dr:D04034	hsa:3358
dr:D10185	hsa:170572
dr:D00609	hsa:147
dr:D07326	hsa:2559
dr:D02078	hsa:6531
dr:D09755	hsa:81027
dr:D09314	hsa:931
dr:D09991	hsa:135
dr:D04498	hsa:7153
dr:D00632	hsa:153
dr:D01740	hsa:2568
dr:D02218	hsa:5138
dr:D05015	hsa:3358
dr:D10013	hsa:10381
dr:D00464	hsa:2562
dr:D00218	hsa:765
dr:D03546	hsa:6240
dr:D00485	hsa:146
dr:D02632	hsa:3359
dr:D00560	hsa:147
dr:D01478	hsa:3269
dr:D00440	hsa:3274
dr:D01278	hsa:2562
dr:D00164	hsa:5915
dr:D09761	hsa:1233
dr:D10483	hsa:3454
dr:D03759	hsa:154
dr:D00430	hsa:2563
dr:D09571	hsa:5241
dr:D03892	hsa:1812
dr:D00124	hsa:147
dr:D01279	hsa:2568
dr:D07123	hsa:2224
dr:D08419	hsa:1128
dr:D01279	hsa:2559
dr:D05535	hsa:1132
dr:D09842	hsa:155
dr:D10329	hsa:3356
dr:D06192	hsa:1133
dr:D02252	hsa:2561
dr:D02910	hsa:146
dr:D05348	hsa:285242
dr:D02756	hsa:7155
dr:D10319	hsa:83933
dr:D02102	hsa:4988
dr:D00673	hsa:3274
dr:D10305	hsa:6262
dr:D08595	hsa:1131
dr:D00637	hsa:6336
dr:D08466	hsa:3359
dr:D02086	hsa:6326
dr:D08680	hsa:81027
dr:D00132	hsa:5743
dr:D07603	hsa:5140
dr:D06192	hsa:1129
dr:D07496	hsa:154
dr:D10319	hsa:55869
dr:D08860	hsa:5144
dr:D03786	hsa:1588
dr:D08578	hsa:146
dr:D01358	hsa:3352
dr:D04864	hsa:84617
dr:D00549	hsa:2566
dr:D06309	hsa:10382
dr:D03970	hsa:1133
dr:D08283	hsa:2567
dr:D01292	hsa:2558
dr:D10019	hsa:10013
dr:D08078	hsa:154
dr:D04023	hsa:1956
dr:D08309	hsa:151
dr:D01414	hsa:367
dr:D01532	hsa:1132
dr:D09636	hsa:3832
dr:D00607	hsa:147
dr:D02754	hsa:5914
dr:D08121	hsa:2903
dr:D08419	hsa:1133
dr:D03737	hsa:2556
dr:D08382	hsa:1131
dr:D03938	hsa:5321
dr:D08625	hsa:4129
dr:D02569	hsa:150
dr:D00227	hsa:5144
dr:D06632	hsa:3356
dr:D00371	hsa:136
dr:D05970	hsa:6915
dr:D07555	hsa:482
dr:D01615	hsa:2908
dr:D00316	hsa:5915
dr:D10181	hsa:1128
dr:D01877	hsa:6559
dr:D00500	hsa:2559
dr:D00227	hsa:5139
dr:D07121	hsa:6716
dr:D09869	hsa:51107
dr:D04162	hsa:5914
dr:D01691	hsa:146
dr:D02587	hsa:476
dr:D08234	hsa:4988
dr:D09358	hsa:3350
dr:D01372	hsa:2556
dr:D06556	hsa:51561
dr:D06410	hsa:2147
dr:D08216	hsa:3354
dr:D09635	hsa:3791
dr:D03274	hsa:1133
dr:D07182	hsa:154
dr:D02275	hsa:1146
dr:D07299	hsa:6335
dr:D10403	hsa:4985
dr:D00713	hsa:2554
dr:D10319	hsa:9734
dr:D00531	hsa:2567
